mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3
2009.78,29.94,1.84,39382994,1458001,1961511,235.97903886497028,52277.17829267693
2004.34,29.94,1.84,39382994,1457918,1961618,235.55435497417258,52183.096735331645
2004.34,29.94,1.84,39388313,1457841,1970844,235.55435497417258,52183.096735331645
2004.34,29.95,1.84,39387064,1458037,1961019,235.5465834679049,52181.37508911801
2004.34,29.95,1.83,39388891,1458105,1960499,235.5465834679049,52181.37508911801
2004.34,29.95,1.83,39388594,1457991,1959881,235.5465834679049,52181.37508911801
2004.34,29.96,1.83,39390846,1458135,1962190,235.53881247442175,52179.65355650315
2004.34,29.96,1.83,39391235,1458106,1963840,235.53881247442175,52179.65355650315
2004.34,29.97,1.83,39391953,1458196,1962863,235.53104199367235,52177.93213747581
2004.34,29.97,1.82,39393046,1458339,1961913,235.53104199367235,52177.93213747581
2004.34,29.98,1.82,39393046,1458191,1961913,235.52327202560608,52176.21083202477
2004.34,29.98,1.82,39396478,1458380,1961913,235.52327202560608,52176.21083202477
2004.34,29.99,1.82,39395698,1458220,1963859,235.5155025701721,52174.489640138774
2004.34,29.99,1.81,39398138,1458502,1952454,235.5155025701721,52174.489640138774
2004.34,30.0,1.81,39398138,1458596,1952454,235.5077336273197,52172.76856180659
2004.34,30.0,1.81,39401319,1458596,1955767,235.5077336273197,52172.76856180659
2004.34,30.02,1.81,39403153,1458435,1965660,235.4921972791568,52169.32674575871
2004.34,30.02,1.81,39404705,1458563,1965660,235.4921972791568,52169.32674575871
2004.34,30.03,1.8,39404705,1458629,1967084,235.4844298737449,52167.60600802055
2004.34,30.04,1.8,39409317,1458693,1958592,235.47666298071164,52165.88538379124
2004.34,30.04,1.79,39406912,1458535,1958592,235.47666298071164,52165.88538379124
2004.34,30.05,1.79,39409161,1458809,1958273,235.4688966000065,52164.16487305959
1998.91,30.06,1.79,39409539,1458652,1967332,235.03739527588837,52068.57302827987
2004.34,30.06,1.79,39411566,1458637,1968639,235.46113073157863,52162.44447581434
2004.34,30.07,1.79,39414343,1458737,1968639,235.4533653753775,52160.72419204429
2004.34,30.08,1.77,39415404,1458781,1970324,235.44560053135234,52159.00402173818
2004.34,30.09,1.77,39417606,1458893,1968946,235.4378361994525,52157.28396488481
2004.34,30.09,1.77,39419007,1458856,1969979,235.4378361994525,52157.28396488481
1998.91,30.11,1.76,39420049,1459086,1964766,234.9986434795295,52059.98822101411
2004.34,30.11,1.76,39421175,1459086,1971308,235.42230907182605,52153.84419149136
1998.91,30.12,1.76,39422683,1459036,1981813,234.990894653616,52058.271599250635
1998.91,30.13,1.76,39424078,1459001,1981813,234.9831463387039,52056.55509069091
2004.34,30.13,1.76,39424161,1458808,1981989,235.406783992093,52150.40487177416
1998.91,30.14,1.76,39423558,1459064,1972356,234.97539853474274,52054.83869532375
2004.34,30.14,1.75,39427095,1459047,1972614,235.39902222005992,52148.68538201612
2004.34,30.15,1.75,39427095,1459190,1977585,235.39126095984827,52146.96600564349
1998.91,30.15,1.75,39429251,1459011,1974266,234.96765124168195,52053.12241313796
2004.34,30.15,1.75,39429613,1459219,1972847,235.39126095984827,52146.96600564349
2004.34,30.17,1.75,39431550,1459101,1974468,235.3757399746867,52143.52759300959
1998.91,30.17,1.74,39435684,1459310,1975206,234.95215818805923,52049.69018826567
2004.34,30.19,1.74,39435866,1459148,1975386,235.36022103620348,52140.08963378278
1998.91,30.19,1.75,39435006,1459123,1975386,234.93666717743167,52046.25841598451
2004.34,30.2,1.74,39439428,1459123,1977052,235.35246233433975,52138.370824169004
2004.34,30.21,1.74,39438721,1459406,1976809,235.34470414399385,52136.65212787338
2004.34,30.21,1.74,39438721,1459360,1977450,235.34470414399385,52136.65212787338
1998.91,30.23,1.74,39442168,1459478,1977962,234.90569128354576,52039.39622883756
1998.91,30.25,1.73,39442975,1459371,1979055,234.89020639947964,52035.96581379281
1998.91,30.25,1.72,39444731,1459504,1978700,234.89020639947964,52035.96581379281
2004.34,30.26,1.72,39444731,1459511,1981817,235.30592086326087,52128.06034577526
2004.34,30.26,1.72,39448218,1459571,1980176,235.30592086326087,52128.06034577526
2004.34,30.29,1.72,39448218,1459523,1982298,235.28265702979823,52122.90663561715
2004.34,30.3,1.7,39450449,1459478,1979683,235.27490344083694,52121.18895868073
2004.34,30.3,1.7,39451862,1459563,1981224,235.27490344083694,52121.18895868073
2004.34,30.31,1.7,39453642,1459622,1979598,235.26715036288795,52119.471394950466
2004.34,30.32,1.7,39453642,1459622,1983003,235.25939779590064,52117.753944415155
2004.34,30.32,1.7,39455760,1459638,1981467,235.25939779590064,52117.753944415155
1998.91,30.34,1.69,39457308,1459713,1984652,234.82054967742636,52020.534541186666
2004.34,30.35,1.69,39459977,1459723,1985022,235.23614316020416,52112.60227186711
2004.34,30.35,1.69,39460452,1459688,1985022,235.23614316020416,52112.60227186711
1998.91,30.36,1.69,39463025,1459767,1986525,234.80507601595372,52017.10661231834
1998.91,30.36,1.68,39463356,1459833,1984752,234.80507601595372,52017.10661231834
1993.48,30.36,1.68,39463161,1459723,1984752,234.38175939534867,51923.32795063692
1998.91,30.38,1.68,39464262,1459889,1987792,234.78960439364192,52013.67913519172
1998.91,30.39,1.68,39464262,1459753,1987792,234.78186934704527,52011.96556600363
1998.91,30.4,1.68,39466835,1459774,1987792,234.77413481008773,52010.25210971748
2004.34,30.41,1.68,39466835,1459692,1989923,235.18964767796137,52102.30198152479
2004.34,30.43,1.67,39470000,1459635,1991199,235.1741532680742,52098.86945619497
2004.34,30.44,1.67,39474666,1459881,1992070,235.1664068286899,52097.15336312681
2004.34,30.45,1.67,39475741,1459833,1992070,235.15866089961128,52095.43738310827
2004.34,30.45,1.66,39476951,1459948,1993668,235.15866089961128,52095.43738310827
2009.78,30.47,1.66,39477343,1459886,1995445,235.56711313346892,52185.92309046653
2004.34,30.47,1.66,39478645,1460083,1993487,235.14317057216905,52092.005762175315
2004.34,30.48,1.66,39479357,1460003,1993126,235.1354261737047,52090.29012123857
2004.34,30.48,1.66,39481022,1459988,1995355,235.1354261737047,52090.29012123857
2004.34,30.49,1.65,39481210,1460157,1993953,235.1276822853444,52088.574593306774
2004.34,30.5,1.65,39483716,1460157,1995079,235.11993890703758,52086.85917836874
2004.34,30.51,1.65,39486215,1460163,1995779,235.112196038734,52085.14387641332
2004.34,30.52,1.64,39486561,1460138,1996245,235.10445368038324,52083.428687429354
2004.34,30.53,1.65,39486916,1460084,1999204,235.09671183193484,52081.713611405656
2004.34,30.53,1.65,39486558,1460084,1999204,235.09671183193484,52081.713611405656
2004.34,30.53,1.64,39490345,1460122,1999892,235.09671183193484,52081.713611405656
2004.34,30.53,1.64,39490619,1460105,1999051,235.09671183193484,52081.713611405656
2004.34,30.59,1.62,39497763,1460346,2000508,235.05027144637515,52071.42552680474
2004.34,30.59,1.62,39502414,1460285,2000552,235.05027144637515,52071.42552680474
2004.34,30.59,1.62,39504209,1460376,2002677,235.05027144637515,52071.42552680474
1998.91,30.59,1.62,39503526,1460290,2002074,234.62727537236498,51977.71787681815
1998.91,30.59,1.62,39503291,1460301,2004162,234.62727537236498,51977.71787681815
2004.34,30.59,1.62,39504306,1460306,2003414,235.05027144637515,52071.42552680474
1998.91,30.59,1.62,39507525,1460306,2004719,234.62727537236498,51977.71787681815
1998.91,30.61,1.61,39507544,1460194,2004861,234.61182717145815,51974.295588308996
1998.91,30.61,1.6,39508420,1460195,2007532,234.61182717145815,51974.295588308996
2004.34,30.64,1.6,39509524,1460310,2005265,235.01158513816114,52062.85522733358
2004.34,30.65,1.6,39509524,1460284,2004932,235.00384940461478,52061.141505963365
2004.34,30.67,1.6,39513458,1460213,2007892,234.98837946521613,52057.71440165778
1998.91,30.68,1.6,39513855,1460249,2006777,234.55777448442262,51962.321126632465
1998.91,30.69,1.59,39516916,1460255,2006777,234.55005470511495,51960.610939654885
2004.34,30.71,1.59,39517482,1460339,2010357,234.95744569578744,52050.86154647426
1998.91,30.72,1.59,39518871,1460398,2010357,234.52689841577688,51955.48105408477
1998.91,30.72,1.59,39520419,1460398,2010357,234.52689841577688,51955.48105408477
1998.91,30.74,1.58,39520419,1460476,2011050,234.5114634295374,51952.061693062424
1998.91,30.77,1.58,39523240,1460369,2014574,234.48831475915418,51946.93349534332
2004.34,30.78,1.58,39524438,1460423,2011557,234.90333119179408,52038.87339029273
1998.91,30.79,1.58,39523644,1460441,2014515,234.47288485096442,51943.515259277294
1998.91,30.8,1.58,39527825,1460365,2013153,234.46517065833893,51941.80630993499
2004.34,30.82,1.57,39526223,1460311,2015782,234.87241980827707,52032.02549433059
1998.91,30.83,1.57,39526846,1460366,2015812,234.44203112573896,51936.68013653774
1998.91,30.83,1.57,39536371,1460366,2019293,234.44203112573896,51936.68013653774
1998.91,30.85,1.57,39536076,1460589,2018751,234.4266073079017,51933.26324968664
2004.34,30.86,1.57,39536076,1460601,2018751,234.84151655906706,52025.17940038706
1998.91,30.88,1.55,39537355,1460353,2019608,234.40347538598863,51928.13876230879
1998.91,30.89,1.55,39539567,1460398,2020770,234.3957657597755,51926.43082457816
1998.91,30.9,1.55,39540229,1460360,2021221,234.3880566406911,51924.722999193364
1998.91,30.91,1.55,39540168,1460497,2020320,234.38034802868552,51923.01528614332
1998.91,30.92,1.55,39543102,1460326,2025740,234.37263992370876,51921.30768541698
1998.91,30.94,1.54,39543496,1460314,2023734,234.35722523464148,51917.892820890986
1998.91,30.95,1.54,39543784,1460489,2024382,234.34951865045093,51916.18555706919
1998.91,30.95,1.54,39545147,1460370,2027874,234.34951865045093,51916.18555706919
1998.91,30.96,1.54,39546139,1460413,2024582,234.34181257308913,51914.47840552676
1998.91,30.97,1.53,39548154,1460474,2023940,234.334107002506,51912.77136625259
1998.91,30.97,1.54,39548061,1460412,2029979,234.334107002506,51912.77136625259
1998.91,30.98,1.54,39549767,1460508,2029979,234.32640193865166,51911.064439235655
1998.91,30.98,1.53,39550252,1460457,2027474,234.32640193865166,51911.064439235655
1998.91,31.01,1.52,39551477,1460387,2025429,234.30328978696122,51905.94433161737
1998.91,31.01,1.52,39551771,1460356,2025429,234.30328978696122,51905.94433161737
1998.91,31.02,1.52,39553533,1460417,2032148,234.29558674952207,51904.23785351856
1998.91,31.03,1.52,39553533,1460557,2030091,234.2878842185618,51902.53148762161
1998.91,31.05,1.52,39558733,1460497,2030276,234.27248067587814,51899.119092389024
1998.91,31.05,1.52,39559634,1460557,2031827,234.27248067587814,51899.119092389024
1998.91,31.07,1.51,39559634,1460444,2032673,234.2570791585107,51895.70714583111
1998.91,31.09,1.51,39559634,1460485,2033499,234.24167966606012,51892.29564785939
1993.48,31.11,1.51,39564194,1460605,2034099,233.80400905173957,51795.33710082762
1998.91,31.12,1.51,39566768,1460640,2036092,234.21858422322978,51887.17924180741
1998.91,31.13,1.5,39567049,1460625,2035621,234.2108867543122,51885.473997320696
1998.91,31.14,1.5,39568143,1460424,2036190,234.2031897913245,51883.7688649142
1998.91,31.15,1.5,39568911,1460498,2036347,234.19549333421665,51882.06384457687
1998.91,31.16,1.5,39568911,1460518,2039195,234.18779738293884,51880.358936297656
1998.91,31.18,1.5,39573648,1460467,2039457,234.172406997674,51876.94945586942
1998.91,31.19,1.49,39574002,1460519,2040165,234.1647125635872,51875.2448836983
1998.91,31.2,1.49,39574002,1460591,2037231,234.157018635131,51873.540423541126
1998.91,31.2,1.49,39577849,1460508,2040614,234.157018635131,51873.540423541126
1998.91,31.23,1.49,39577849,1460472,2041954,234.1339398830479,51868.42771504284
1998.91,31.24,1.49,39577849,1460710,2040312,234.1262479766159,51866.723702831034
1998.91,31.26,1.47,39582850,1460710,2045145,234.1108656798467,51863.31601427267
1998.91,31.27,1.47,39583951,1460710,2048625,234.1031752894098,51861.612337904015
1998.91,31.29,1.47,39588268,1460561,2047269,234.0877960241825,51858.20532093266
1998.91,31.3,1.47,39589161,1460765,2044248,234.0801071492926,51856.501980307905
1998.91,31.31,1.47,39590298,1460584,2048749,234.07241877948536,51854.798751575705
1998.91,31.32,1.46,39591442,1460584,2047169,234.06473091471125,51853.09563472507
1998.91,31.33,1.47,39592935,1460611,2052662,234.05704355492026,51851.39262974494
1998.91,31.34,1.47,39592935,1460665,2049897,234.04935670006282,51849.68973662433
1998.91,31.34,1.46,39595506,1460665,2049897,234.04935670006282,51849.68973662433
1998.91,31.36,1.46,39598156,1460662,2051890,234.0339845049493,51846.2842859175
1993.48,31.38,1.46,39598156,1460783,2053342,233.5967155750904,51749.41472530724
1998.91,31.38,1.46,39603134,1460639,2057267,234.01861432897292,51842.879282516464
1998.91,31.41,1.45,39604279,1460787,2055697,233.9955628500201,51837.77261592047
1998.91,31.43,1.45,39604279,1460771,2057116,233.98019772014618,51834.36873039838
1998.91,31.45,1.45,39610198,1460672,2054828,233.96483460801747,51830.965291873734
1998.91,31.46,1.44,39611482,1460702,2059932,233.9571538084834,51829.26374020795
1993.48,31.47,1.45,39611482,1460793,2057193,233.52769940936992,51734.125357159115
1993.48,31.49,1.45,39614365,1460743,2060171,233.5123680215411,51730.72894661835
1998.91,31.5,1.44,39616900,1460880,2057462,233.9264356527232,51822.4586505982
1998.91,31.52,1.44,39617175,1460899,2061727,233.9110795995737,51819.0567758714
1993.48,31.53,1.44,39617787,1460886,2061441,233.48171128424016,51723.93746323295
1993.48,31.53,1.43,39621478,1460749,2062444,233.48171128424016,51723.93746323295
1993.48,31.55,1.43,39621478,1460957,2062444,233.46638593397532,51720.54239021271
1993.48,31.56,1.43,39624300,1461039,2061794,233.45872401326602,51718.84502083231
1988.05,31.57,1.43,39623848,1461079,2064758,233.02942690523244,51623.74148297087
1998.91,31.58,1.43,39625869,1460916,2068172,233.86502353428324,51808.85383094786
2009.78,31.59,1.43,39625902,1460695,2066032,234.70134176538636,51994.1260376959
2015.21,31.59,1.44,39624364,1460486,2070887,235.12294978376218,52087.52618735439
2020.64,31.59,1.43,39631001,1460593,2068776,235.54455780213806,52180.92633701289
2020.64,31.59,1.42,39637004,1460694,2073114,235.54455780213806,52180.92633701289
2020.64,31.59,1.4,39641842,1461185,2070872,235.54455780213806,52180.92633701289
2009.78,31.66,1.39,39645722,1461397,2074668,234.6474423069579,51982.18552123437
1998.91,31.68,1.39,39649558,1461697,2075414,233.7883037155205,51791.85784832444
1998.91,31.68,1.41,39650833,1462009,2074083,233.7883037155205,51791.85784832444
1993.48,31.7,1.42,39649418,1461805,2076029,233.35150990350098,51695.09354206269
1993.48,31.72,1.43,39650412,1461810,2072653,233.3362016403132,51691.70225439634
1993.48,31.72,1.43,39651268,1461640,2072653,233.3362016403132,51691.70225439634
1988.05,31.74,1.42,39651268,1461375,2072653,232.899494790129,51594.957213063346
1993.48,31.76,1.42,39655843,1461400,2078041,233.30559113863856,51684.92101373459
2004.34,31.76,1.42,39655801,1461258,2075391,234.14833704739752,51871.61716411948
2004.34,31.78,1.42,39654193,1460870,2078938,234.1329795334076,51868.214965768115
2004.34,31.78,1.41,39656265,1460913,2076648,234.1329795334076,51868.214965768115
2004.34,31.78,1.41,39657857,1460703,2083353,234.1329795334076,51868.214965768115
2004.34,31.81,1.41,39659976,1460867,2083120,234.1099470393559,51863.11250495694
2009.78,31.83,1.39,39663408,1461103,2083239,234.51664663120152,51953.20994402075
2009.78,31.83,1.37,39665281,1461116,2083756,234.51664663120152,51953.20994402075
2009.78,31.85,1.38,39666456,1461120,2083756,234.5012684904388,51949.80317615557
2009.78,31.86,1.38,39669667,1461334,2086125,234.49358017633463,51948.099959763436
2009.78,31.87,1.37,39669667,1461343,2089780,234.48589236634922,51946.39685505032
2009.78,31.89,1.37,39671723,1461362,2086992,234.4705182585361,51942.990980617134
2009.78,31.89,1.37,39672039,1461352,2086992,234.4705182585361,51942.990980617134
2009.78,31.9,1.37,39673129,1461356,2087685,234.46283196060924,51941.28821087511
2009.78,31.91,1.36,39673129,1461357,2087685,234.45514616660276,51939.585552768134
2009.78,31.94,1.36,39677388,1461487,2091780,234.43209180761033,51934.47824814792
2009.78,31.94,1.36,39679021,1461356,2091780,234.43209180761033,51934.47824814792
2009.78,31.96,1.36,39679021,1461561,2091780,234.41672475364243,51931.07393637524
2009.78,31.98,1.35,39685269,1461524,2093469,234.40135971416717,51927.67007087945
2009.78,31.99,1.35,39685269,1461454,2097194,234.39367794974058,51925.96830545798
2009.78,32.01,1.33,39687699,1461337,2096788,234.3783159312618,51922.565109213036
2004.34,32.02,1.33,39689480,1461407,2098531,233.9488463778287,51827.42336898015
2004.34,32.02,1.32,39690568,1461484,2099223,233.9488463778287,51827.42336898015
2009.78,32.05,1.32,39692868,1461408,2099065,234.34759793441626,51915.760054808154
2009.78,32.05,1.32,39692868,1461566,2100408,234.34759793441626,51915.760054808154
2009.78,32.08,1.31,39696030,1461450,2101144,234.32456472032186,51910.65743448367
2009.78,32.08,1.31,39697507,1461534,2101087,234.32456472032186,51910.65743448367
2004.34,32.1,1.31,39699589,1461507,2103251,233.88753300285654,51813.84042428064
2009.78,32.11,1.31,39702022,1461560,2102202,234.30153603349225,51905.55581709837
2009.78,32.12,1.31,39703340,1461612,2105693,234.29386081037717,51903.85550079421
2009.78,32.13,1.31,39703340,1461515,2105747,234.28618609009385,51902.155295883946
2004.34,32.15,1.3,39703340,1461497,2107400,233.84922846093016,51805.354698695286
2009.78,32.17,1.3,39703340,1461752,2110153,234.25549223628926,51895.35558996282
2004.34,32.19,1.29,39703340,1461809,2109765,233.81859385970384,51798.568119184085
2004.34,32.21,1.29,39716260,1461671,2107684,233.80327956877775,51795.17549617392
2009.78,32.22,1.29,39716260,1461536,2115307,234.21713622681938,51886.858462610755
2009.78,32.23,1.29,39718917,1461662,2115307,234.20946653213645,51885.159371037545
2004.34,32.24,1.28,39719586,1461680,2111796,233.78031189338867,51790.08739484485
2009.78,32.25,1.28,39721274,1461847,2114565,234.1941286495869,51881.76152170088
