mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_ppm,co2_ppm
2015.21,24.85,50.00,38224311,1133596,1668325,2.009997,427.6644
1993.48,24.85,50.00,38218626,1134086,1667545,2.011161,427.3848
1993.48,24.84,50.00,38214434,1134019,1667671,2.010862,427.2357
2020.64,24.84,50.00,38205204,1133799,1667335,2.01138,427.4073
1944.61,24.83,50.01,38199799,1133492,1666417,2.010253,427.3556
1966.33,24.81,50.02,38199799,1133492,1666106,2.010402,427.3184
2015.21,24.8,50.01,38201565,1134029,1666854,2.010162,427.395
2015.21,24.79,49.99,38208192,1134029,1666854,2.010478,427.3305
1998.91,24.79,49.99,38211905,1134585,1667218,2.010413,427.5023
1982.62,24.78,50.01,38206047,1134204,1667218,2.009432,427.6101
1982.62,24.78,50.05,38204829,1134106,1664557,2.010631,427.0744
2015.21,24.77,50.07,38198891,1133977,1664286,2.010358,427.789
1998.91,24.76,50.13,38198891,1133758,1664286,2.01016,427.2335
1982.62,24.75,50.17,38203746,1133626,1664291,2.01056,427.2923
2009.78,24.75,50.21,38197060,1132979,1663917,2.009488,427.6373
1971.76,24.75,50.28,38194994,1132640,1663949,2.010187,427.6954
1998.91,24.74,50.28,38203579,1132640,1664707,2.010062,427.6151
1944.61,24.73,50.34,38203579,1132220,1662594,2.011679,427.3061
2064.08,24.72,50.39,38189206,1132055,1662746,2.009244,427.2505
1955.47,24.72,50.41,38190125,1131957,1661537,2.010166,427.5449
2064.08,24.71,50.43,38188115,1131996,1661355,2.010818,427.5298
2009.78,24.7,50.48,38188115,1131996,1660460,2.009752,427.1364
1966.33,24.7,50.48,38175134,1131401,1659818,2.010793,427.0983
2009.78,24.69,50.48,38175134,1131730,1660806,2.011792,427.1178
2015.21,24.68,50.58,38189827,1131730,1660238,2.010706,427.2905
1971.76,24.67,50.63,38181523,1131301,1659689,2.01151,426.8732
1988.05,24.67,50.67,38183538,1131291,1659486,2.009602,427.5882
1971.76,24.66,50.67,38183538,1131336,1659486,2.010723,427.3626
1988.05,24.65,50.67,38177156,1130965,1659486,2.009874,427.5897
2096.67,24.64,50.67,38186779,1131177,1659384,2.010971,427.0941
1982.62,24.63,50.67,38180033,1131177,1658198,2.011036,427.3339
1998.91,24.63,50.67,38185025,1131463,1658612,2.010789,427.3346
2004.34,24.62,50.67,38184655,1131543,1657029,2.009935,427.179
1982.62,24.62,50.80,38182588,1131324,1657403,2.009247,427.4303
2009.78,24.62,50.82,38181628,1131043,1657922,2.009823,427.1528
2004.34,24.61,50.83,38177644,1130986,1656008,2.009399,427.6524
1977.19,24.61,50.82,38169309,1131134,1655415,2.010285,427.1919
1950.04,24.61,50.82,38169309,1131205,1655327,2.010058,427.503
1988.05,24.61,50.82,38170814,1131455,1654508,2.009952,427.4561
2020.64,24.6,50.83,38167049,1131176,1654676,2.010328,427.1806
2009.78,24.6,50.83,38164014,1131337,1654158,2.009903,427.6711
1982.62,24.6,50.83,38164014,1131417,1652806,2.010579,427.8062
1950.04,24.59,50.83,38164014,1131417,1652511,2.010369,427.5227
1993.48,24.58,50.86,38165745,1131025,1652139,2.011135,427.1843
2036.93,24.58,50.91,38173334,1130962,1652983,2.010812,427.0613
2096.67,24.57,50.99,38173334,1130483,1651415,2.01033,427.5471
1960.9,24.57,50.99,38155494,1130078,1651284,2.011129,427.1595
1998.91,24.57,50.99,38168043,1130000,1652994,2.009537,427.7962
2015.21,24.57,50.99,38163653,1129929,1651248,2.010232,427.576
2020.64,24.57,51.14,38168278,1130072,1651328,2.009887,427.4577
2009.78,24.56,51.13,38157030,1130038,1651748,2.008907,427.5349
2064.08,24.56,51.12,38157030,1130488,1651956,2.009768,427.0643
2020.64,24.55,51.11,38160398,1130428,1651357,2.01091,427.4679
1998.91,24.55,51.08,38164783,1130561,1651241,2.010662,427.1899
1944.61,24.55,51.04,38164783,1131499,1650322,2.009443,427.5577
1982.62,24.54,50.96,38170927,1131499,1650322,2.010248,427.3222
1977.19,24.53,50.90,38161933,1132131,1651773,2.010466,427.2374
1988.05,24.53,50.88,38159928,1132373,1649508,2.009462,427.2153
2004.34,24.53,50.87,38159928,1132520,1649508,2.01032,427.6444
2036.93,24.52,50.88,38165550,1132626,1649237,2.010456,427.0331
1993.48,24.52,50.88,38165550,1132737,1649237,2.011633,428.0916
1977.19,24.52,50.89,38158653,1132678,1649237,2.00977,427.5105
1988.05,24.52,50.90,38166616,1132877,1649237,2.009472,427.5245
2004.34,24.51,50.90,38155877,1132508,1647514,2.010743,427.016
2009.78,24.51,50.91,38161309,1132295,1648417,2.012058,427.3869
1982.62,24.5,50.95,38165351,1132147,1648050,2.011474,427.0914
1993.48,24.49,50.99,38159953,1132012,1647456,2.010073,427.4257
2026.07,24.48,50.99,38159953,1132639,1647031,2.010758,427.6479
2015.21,24.47,50.99,38158505,1132681,1646172,2.010766,427.5125
2009.78,24.47,50.91,38149940,1132701,1645871,2.010256,427.5144
2009.78,24.47,50.91,38149940,1132790,1646177,2.011954,427.5019
1977.19,24.47,50.91,38149940,1132803,1646177,2.009827,427.0884
1960.9,24.46,50.91,38149940,1133102,1645854,2.010292,427.3385
2015.21,24.46,50.89,38155963,1132935,1644786,2.010408,427.3045
1993.48,24.45,50.91,38151201,1132935,1645033,2.010762,427.4918
2009.78,24.44,50.89,38150621,1133174,1645033,2.00993,427.1992
1950.04,24.43,50.90,38150714,1133142,1644257,2.010356,427.3427
2036.93,24.43,50.90,38144248,1133263,1644340,2.010379,427.9432
2102.1,24.43,50.91,38149540,1133054,1644107,2.009527,427.3561
1998.91,24.42,50.91,38139643,1132918,1644064,2.00985,427.6637
1998.91,24.41,50.90,38147116,1133252,1644066,2.009397,427.2651
2031.5,24.41,50.91,38152502,1133397,1644035,2.010335,427.5854
2009.78,24.41,50.90,38146587,1133495,1644035,2.01051,427.6737
2031.5,24.41,50.90,38157087,1133774,1645155,2.008278,427.7085
1998.91,24.4,50.90,38143604,1133774,1642888,2.01135,426.7903
1982.62,24.39,50.90,38138929,1133417,1643417,2.010537,427.1214
2064.08,24.39,50.91,38133504,1133328,1643443,2.010322,427.6765
1993.48,24.39,50.91,38148605,1133929,1642568,2.009148,427.7245
2058.65,24.39,50.91,38146014,1133929,1642568,2.010103,427.3777
2042.36,24.38,50.91,38145559,1133678,1643401,2.008903,427.4008
1977.19,24.38,50.89,38133272,1133510,1642132,2.009377,427.9642
2015.21,24.38,50.89,38133272,1134145,1642561,2.008834,427.2889
1982.62,24.37,50.89,38133272,1133972,1642856,2.010008,427.921
1982.62,24.36,50.88,38140867,1133972,1642856,2.009895,427.4006
1988.05,24.36,50.88,38143123,1134416,1640784,2.009802,427.5705
2047.79,24.35,50.85,38135964,1134453,1641619,2.010448,427.2725
2031.5,24.35,50.80,38142812,1134831,1642143,2.011488,427.1812
1993.48,24.35,50.79,38135293,1135042,1639705,2.00944,427.8457
2080.37,24.35,50.79,38141923,1135198,1640324,2.011245,427.4199
1982.62,24.35,50.75,38141096,1135312,1640324,2.01,427.0299
2004.34,24.34,50.75,38141096,1135206,1639252,2.008924,427.6635
2009.78,24.34,50.74,38139209,1135290,1639087,2.009823,427.7175
1977.19,24.34,50.76,38137813,1135290,1639087,2.009773,427.182
2009.78,24.34,50.78,38146049,1135111,1638837,2.009757,426.8515
2009.78,24.33,50.78,38150373,1135111,1639742,2.010375,427.4076
2096.67,24.33,50.78,38135292,1135112,1637940,2.009832,427.9514
2026.07,24.33,50.76,38143828,1135561,1639249,2.009319,427.4622
1998.91,24.33,50.70,38149097,1136132,1639629,2.008838,427.1635
2020.64,24.32,50.70,38148126,1136210,1638940,2.009068,427.6279
2015.21,24.32,50.64,38142216,1136247,1638333,2.009898,427.7281
1960.9,24.32,50.63,38142502,1136600,1639561,2.009823,427.7055
2047.79,24.32,50.63,38142502,1136600,1638690,2.009625,427.7328
1998.91,24.31,50.63,38142502,1136220,1638141,2.010043,427.6216
1988.05,24.31,50.70,38154810,1136480,1640529,2.009918,427.2254
1993.48,24.32,50.70,38142335,1135909,1640529,2.011069,427.9608
2009.78,24.32,50.70,38150722,1135909,1640529,2.009381,427.818
1993.48,24.32,50.80,38156477,1135902,1638055,2.010166,427.2811
2004.34,24.32,50.81,38148821,1135465,1637064,2.009991,427.293
2026.07,24.32,50.82,38153994,1135588,1637784,2.009675,427.318
2042.36,24.32,50.84,38146330,1135358,1636267,2.010245,427.4625
1977.19,24.32,50.87,38151379,1135417,1637657,2.010886,427.3655
2042.36,24.32,50.91,38151379,1134842,1638751,2.010673,427.249
1982.62,24.32,50.91,38147352,1134292,1637173,2.011096,427.3904
2015.21,24.32,50.91,38143826,1133093,1636122,2.009646,427.5006
2020.64,24.32,51.15,38138695,1132779,1636938,2.010081,427.8442
1988.05,24.32,51.23,38152647,1132779,1636701,2.009993,427.8144
1998.91,24.32,51.35,38149234,1132290,1636692,2.009989,427.7251
1988.05,24.32,51.38,38152978,1132152,1636277,2.008296,427.5731
1988.05,24.32,51.42,38161959,1132036,1636819,2.010206,427.3412
2020.64,24.33,51.45,38156669,1131715,1637045,2.009351,427.666
2026.07,24.34,51.51,38156544,1131425,1637045,2.00987,427.3915
1988.05,24.34,51.54,38149109,1131144,1636461,2.007847,427.2371
2009.78,24.35,51.59,38155049,1131327,1637203,2.008808,427.3396
2080.37,24.35,51.62,38155049,1130830,1636497,2.01007,427.7869
1955.47,24.34,51.62,38162896,1130830,1637827,2.010525,427.193
2020.64,24.35,51.58,38154828,1131556,1637028,2.010346,427.2937
1966.33,24.35,51.57,38159198,1131697,1636930,2.010447,427.0462
1955.47,24.36,51.56,38149953,1131473,1636720,2.009738,427.3878
1988.05,24.36,51.53,38158051,1131991,1636326,2.009822,427.4029
1998.91,24.36,51.53,38162125,1132184,1637115,2.009711,427.5284
1977.19,24.36,51.51,38162125,1132191,1637115,2.009244,427.66
2009.78,24.36,51.53,38165080,1132190,1636840,2.009907,427.484
2004.34,24.36,51.56,38158798,1131942,1636831,2.010545,427.4028
1971.76,24.37,51.55,38162837,1131961,1637977,2.008871,427.6043
2004.34,24.37,51.57,38159882,1131652,1636950,2.010147,427.384
1988.05,24.37,51.56,38154678,1131897,1637149,2.010439,427.5405
1998.91,24.37,51.56,38156645,1131855,1636993,2.009735,427.6313
2085.8,24.37,51.50,38164439,1132402,1638917,2.009667,427.6867
2042.36,24.38,51.48,38178270,1132816,1638917,2.008994,427.8497
1988.05,24.39,51.42,38169228,1132996,1639011,2.010767,428.2817
2026.07,24.39,51.40,38171701,1132993,1638990,2.010467,427.8813
1971.76,24.39,51.40,38171059,1132987,1639789,2.008906,427.8777
1944.61,24.39,51.40,38176263,1132801,1639963,2.008906,427.8777
1982.62,24.4,51.40,38167297,1132534,1639380,2.010354,427.6969
1982.62,24.4,51.41,38171017,1132929,1639154,2.009946,427.7755
2020.64,24.4,51.41,38176133,1132981,1638745,2.010164,427.7802
1988.05,24.41,51.40,38176589,1133071,1640041,2.011011,427.5405
1988.05,24.41,51.40,38185517,1133307,1640041,2.011594,427.2469
2004.34,24.41,51.40,38173339,1133246,1640037,2.011435,427.9526
1966.33,24.41,51.40,38172734,1133262,1640762,2.009555,428.1767
2004.34,24.42,51.32,38184423,1133262,1640708,2.009369,427.786
2020.64,24.42,51.31,38184423,1133539,1640431,2.010265,427.9889
1955.47,24.42,51.28,38173819,1133382,1640431,2.009969,427.9211
2020.64,24.43,51.22,38181855,1133972,1641704,2.009504,427.4695
2020.64,24.43,51.19,38183952,1134024,1641732,2.010762,427.286
2031.5,24.43,51.17,38182683,1134505,1641722,2.010076,427.7745
2085.8,24.44,51.13,38184251,1134646,1641212,2.009435,427.8553
1982.62,24.44,51.09,38178597,1134405,1640378,2.011113,427.8352
1988.05,24.44,51.06,38179578,1134695,1641327,2.010012,427.519
2031.5,24.44,51.05,38189274,1135006,1641715,2.010252,427.6064
2009.78,24.45,51.03,38182992,1135006,1640785,2.01004,427.8741
2004.34,24.46,51.01,38187877,1135138,1641698,2.009933,427.4212
1971.76,24.46,51.01,38189014,1135043,1641519,2.011611,427.8194
2031.5,24.46,51.03,38184498,1134696,1641519,2.009171,427.6907
1944.61,24.46,51.07,38184171,1134215,1639803,2.010348,427.5252
1993.48,24.46,51.05,38191256,1134471,1641231,2.009244,427.7557
2009.78,24.46,51.05,38184324,1134494,1641602,2.009932,427.6853
2031.5,24.46,51.04,38196207,1134673,1641852,2.009115,427.5119
2004.34,24.47,51.04,38175643,1134179,1641852,2.008262,428.1239
2015.21,24.47,51.00,38177565,1134559,1641341,2.008262,428.1239
2009.78,24.47,50.99,38185622,1134747,1641238,2.011392,427.9907
1955.47,24.47,50.99,38189628,1134747,1641238,2.010512,427.5544
2015.21,24.47,50.96,38188780,1134983,1642418,2.010043,427.3573
1982.62,24.47,50.98,38184280,1134597,1641572,2.009972,427.891
2004.34,24.48,50.98,38184280,1134477,1641572,2.011199,427.328
2015.21,24.48,51.02,38193035,1134749,1643308,2.009645,427.7193
1977.19,24.48,51.02,38192092,1134560,1642723,2.009944,427.834
1988.05,24.49,51.05,38191827,1134369,1642723,2.008884,427.9143
2091.23,24.49,51.04,38194864,1134302,1642838,2.009423,427.768
1982.62,24.5,51.05,38198152,1134322,1643313,2.011319,427.7454
1993.48,24.5,51.06,38197265,1134121,1643765,2.009518,427.6472
2009.78,24.5,51.08,38191720,1133782,1643765,2.009512,427.5842
2004.34,24.51,51.11,38191720,1133636,1643765,2.010291,427.995
1988.05,24.51,51.12,38191720,1133636,1643718,2.010889,427.7549
1944.61,24.51,51.12,38193157,1133834,1643718,2.010005,428.2149
1982.62,24.52,51.10,38201038,1133809,1645176,2.009774,428.0508
2009.78,24.52,51.06,38197005,1133987,1644361,2.010362,427.9955
2004.34,24.53,51.04,38197999,1134221,1643820,2.011101,428.1181
1971.76,24.53,50.99,38197358,1134308,1644395,2.01087,428.0776
1993.48,24.53,50.99,38192954,1134308,1644308,2.008127,428.2434
1966.33,24.53,50.86,38204264,1135244,1646142,2.010395,427.7367
1988.05,24.53,50.78,38210300,1135809,1646549,2.009758,428.0571
1982.62,24.54,50.78,38199027,1135548,1645777,2.010676,427.8311
2015.21,24.54,50.70,38199027,1135888,1645208,2.009402,427.5907
1982.62,24.54,50.70,38199027,1136218,1645830,2.010639,427.7332
2036.93,24.54,50.59,38211343,1136759,1646150,2.010312,428.066
2058.65,24.54,50.58,38211343,1136539,1646797,2.010304,427.8475
2042.36,24.54,50.58,38211343,1136331,1647331,2.010164,428.2439
2036.93,24.53,50.62,38192897,1135988,1645954,2.009841,427.7487
1993.48,24.54,50.62,38196971,1135846,1645954,2.010348,428.1511
1966.33,24.54,50.63,38198768,1135930,1645691,2.010869,428.046
2091.23,24.54,50.64,38196997,1135578,1645752,2.010427,428.2103
1998.91,24.54,50.64,38187230,1135347,1646019,2.008948,427.8208
1998.91,24.54,50.64,38195043,1135695,1646019,2.010625,428.1739
1993.48,24.54,50.68,38191964,1135332,1645512,2.01119,427.632
1944.61,24.54,50.69,38186716,1135168,1644599,2.010735,427.6941
1982.62,24.54,50.72,38194018,1135168,1645552,2.011221,428.1495
1944.61,24.54,50.76,38197666,1134984,1646391,2.01015,428.1553
2091.23,24.55,50.76,38197666,1134206,1645346,2.010173,428.4218
2020.64,24.55,50.83,38201124,1134206,1645018,2.009608,427.7156
1971.76,24.55,50.87,38195809,1134176,1645018,2.01057,427.8411
2009.78,24.55,50.87,38192882,1134125,1646055,2.010477,428.6397
1998.91,24.55,50.88,38190854,1133843,1646467,2.009192,427.8609
2015.21,24.55,50.88,38199617,1133972,1646467,2.011147,427.9224
1993.48,24.55,50.88,38187570,1133340,1646182,2.012209,427.7544
2004.34,24.55,51.01,38196451,1133371,1647133,2.009431,428.2658
1982.62,24.55,51.03,38200208,1133300,1646272,2.010443,428.1789
1977.19,24.56,51.04,38200208,1133300,1647709,2.01055,428.0452
2004.34,24.56,51.08,38209307,1133199,1647070,2.011151,427.7892
2004.34,24.56,51.10,38201622,1132866,1646800,2.009588,428.2205
1977.19,24.56,51.11,38204377,1132637,1646935,2.011,427.6776
2004.34,24.56,51.11,38203304,1132816,1646856,2.009802,428.3435
2004.34,24.57,51.09,38203304,1132862,1647472,2.010557,427.956
2015.21,24.58,51.05,38212067,1133270,1648770,2.011292,427.9334
1960.9,24.58,51.00,38206104,1133270,1648770,2.011053,428.0628
1993.48,24.58,50.99,38208310,1133382,1648598,2.009694,428.12
2020.64,24.59,50.99,38208310,1133356,1648130,2.010444,428.0904
2009.78,24.59,51.04,38203610,1132854,1648130,2.009246,428.3163
2009.78,24.6,51.01,38198940,1132795,1647267,2.010851,428.0498
1982.62,24.6,50.97,38198940,1132795,1648116,2.011655,428.2831
1988.05,24.6,50.92,38203822,1133393,1648303,2.009535,428.1674
2085.8,24.61,50.90,38203822,1133581,1648621,2.010838,428.343
1993.48,24.61,50.89,38203822,1133779,1648621,2.009681,428.6378
1950.04,24.62,50.87,38210865,1133885,1648621,2.009699,428.1778
2015.21,24.62,50.84,38219774,1134285,1649824,2.009479,428.3212
1998.91,24.62,50.82,38207864,1133960,1649452,2.011671,428.3223
2015.21,24.62,50.80,38215294,1134394,1650267,2.01111,427.8573
1944.61,24.62,50.77,38215080,1134363,1650267,2.010134,428.5172
2031.5,24.63,50.74,38215080,1134363,1649047,2.009984,428.6359
1982.62,24.63,50.74,38215080,1134459,1649047,2.009322,428.3573
2015.21,24.63,50.67,38199354,1134451,1648998,2.010977,428.4893
1993.48,24.63,50.64,38199354,1134752,1648998,2.009742,428.6202
1998.91,24.64,50.63,38201790,1134804,1650047,2.010568,427.9687
2015.21,24.64,50.63,38203044,1134549,1649003,2.010884,428.3035
1966.33,24.64,50.62,38203044,1134883,1649003,2.0106,428.017
1988.05,24.64,50.62,38197345,1134883,1649815,2.011829,428.8791
2036.93,24.64,50.60,38212114,1134927,1649454,2.010744,427.8507
1998.91,24.64,50.60,38207182,1135015,1650181,2.011947,427.8521
2004.34,24.64,50.58,38216364,1135015,1650124,2.00964,428.1427
1982.62,24.63,50.59,38207450,1134768,1650542,2.010423,428.2548
1950.04,24.64,50.58,38198975,1134392,1649850,2.010517,428.0213
2069.51,24.64,50.60,38208034,1134743,1648468,2.010427,428.5629
2004.34,24.63,50.62,38208945,1134599,1648468,2.009321,428.4909
2036.93,24.63,50.62,38210024,1134557,1650115,2.009258,428.2141
1993.48,24.63,50.63,38210024,1134339,1649944,2.011103,428.2124
2009.78,24.63,50.61,38211365,1134611,1649779,2.011254,427.975
1988.05,24.64,50.61,38204426,1134435,1650586,2.010611,428.4926
1988.05,24.63,50.59,38206591,1134543,1650762,2.011118,428.48
1993.48,24.63,50.57,38206591,1134968,1650858,2.010323,428.3165
2009.78,24.63,50.54,38203680,1134968,1650858,2.011464,428.7125
2042.36,24.63,50.52,38204348,1134831,1650978,2.011106,428.5918
2026.07,24.63,50.52,38206534,1134831,1650978,2.01222,428.5434
1988.05,24.63,50.50,38211342,1135264,1651378,2.011527,428.4444
2004.34,24.64,50.53,38211342,1134911,1651817,2.009585,428.7748
1993.48,24.64,50.58,38205809,1134472,1652005,2.011508,428.2438
2091.23,24.64,50.60,38205407,1134393,1650698,2.011508,428.2438
1998.91,24.64,50.62,38207616,1134393,1650737,2.010377,428.6353
2031.5,24.64,50.62,38211813,1134481,1652846,2.010698,428.0272
1982.62,24.64,50.61,38206626,1134431,1652846,2.011324,428.1832
2085.8,24.64,50.62,38208859,1134445,1650830,2.010275,428.8083
1998.91,24.64,50.64,38202144,1133678,1650078,2.011283,428.0474
1966.33,24.64,50.69,38207121,1133627,1650594,2.013373,428.3754
1982.62,24.65,50.70,38207121,1133627,1650944,2.01156,428.1633
2009.78,24.65,50.70,38207121,1133516,1650979,2.011764,428.7084
2004.34,24.65,50.70,38207121,1133606,1650092,2.011808,428.1365
2015.21,24.65,50.68,38207121,1133807,1651175,2.009564,428.3173
1998.91,24.65,50.67,38201434,1133964,1650838,2.011195,428.5103
2026.07,24.65,50.68,38206362,1133796,1651220,2.010652,428.5092
2004.34,24.65,50.69,38199983,1133687,1650853,2.010922,428.2296
2036.93,24.65,50.69,38204586,1133687,1651329,2.012066,428.8628
2015.21,24.65,50.65,38204586,1134315,1650010,2.011266,428.3019
2069.51,24.65,50.61,38206149,1134281,1650010,2.011473,428.832
2042.36,24.65,50.61,38206427,1134544,1650537,2.011008,428.4402
1993.48,24.66,50.62,38206330,1134314,1650698,2.011822,428.6641
2004.34,24.66,50.64,38209269,1134098,1650551,2.011279,428.9852
2036.93,24.66,50.64,38207408,1133838,1650551,2.012053,428.4923
2096.67,24.66,50.67,38207408,1133842,1651662,2.01293,428.1749
1971.76,24.66,50.70,38216858,1133837,1652009,2.012291,428.6148
1988.05,24.66,50.71,38216858,1133503,1652009,2.011991,428.3616
2009.78,24.66,50.74,38211997,1133505,1650436,2.011668,428.8206
1988.05,24.67,50.75,38210348,1133201,1650666,2.010863,428.3646
2047.79,24.67,50.77,38214874,1132791,1651402,2.011234,428.5765
2015.21,24.68,50.77,38217165,1133359,1652695,2.011944,428.2869
2036.93,24.68,50.77,38217165,1133556,1653186,2.012401,428.3729
2009.78,24.68,50.75,38214780,1133556,1652312,2.012105,428.4766
2020.64,24.68,50.73,38217345,1133668,1652117,2.0109,428.9948
1982.62,24.68,50.71,38216161,1133823,1653533,2.011364,428.4411
2009.78,24.68,50.66,38221285,1134098,1653254,2.011231,428.3166
1988.05,24.68,50.66,38221285,1134232,1652269,2.013043,428.051
